wiki_name,parkCode,title,shortDescription,location,url,duration,activity_tags
Mammoth Cave,maca,Viewing Park Wildlife,"Mammoth Cave is home to a wide variety of plant and animal life ranging from rare exotic cave species to more common woodland creatures. While viewing wildlife can be a highlight of any park visit, it is important to remember that animals in the park are wild. Precautions must be taken to keep not only you, but the wildlife safe.",,https://www.nps.gov/thingstodo/viewing-park-wildlife.htm,,Wildlife Watching
Mammoth Cave,maca,Attend a Ranger-led Program,Attending a ranger-led program in the park is a great way to discover new things and learn more about the Mammoth Cave National Park.,Mammoth Cave Visitor Center,https://www.nps.gov/thingstodo/attend-a-ranger-led-program.htm,10-60 Minutes,Guided Tours
Mammoth Cave,maca,Become a Mammoth Cave Junior Ranger,"Do you want to explore, learn about, and protect Mammoth Cave? If so, become a Mammoth Cave Junior Ranger! The Junior Ranger activity book is appropriate for all ages and is a great way to get more in-depth knowledge about the world’s longest cave and to learn about the natural wonders of the park.",Mammoth Cave Visitor Center,https://www.nps.gov/thingstodo/become-a-mammoth-cave-junior-ranger.htm,,Junior Ranger Program
Mammoth Cave,maca,Houchin Ferry to Brownsville,This short trip travels along the Green River from Houchin Ferry inside Mammoth Cave National Park to the former site of Lock and Dam #6 or the Brownsville boat ramp.,Houchin Ferry Day Use Area,https://www.nps.gov/thingstodo/houchin-ferry-to-brownsville.htm,90-120 Minutes,Paddling
Mammoth Cave,maca,Nolin River Dam to Houchin Ferry,This trip starts at the Tailwater Recreation Area below the Nolin River Dam north of the park.,Tailwater Recreation Area,https://www.nps.gov/thingstodo/nolin-river-dam-to-houchin-ferry.htm,4-6 Hours,Paddling
Mammoth Cave,maca,Green River Ferry to Houchin Ferry,This longer section of the Green River is less traveled then the popular Dennison Ferry to Green River Ferry trip.,Green River Ferry,https://www.nps.gov/thingstodo/green-river-ferry-to-houchin-ferry.htm,4-6 Hours,Paddling
Mammoth Cave,maca,Dennison Ferry to Green River Ferry,This popular river trip takes paddlers from the Dennison Ferry Day Use Area to the Green River Ferry.,Dennison Ferry Day Use Area,https://www.nps.gov/thingstodo/dennison-ferry-to-green-river-ferry.htm,150-240 Minutes,Paddling
Mammoth Cave,maca,River Safety and Regulations,Safety is your responsibility. Follow these tips for a safe and enjoyable river trip.,,https://www.nps.gov/thingstodo/river-safety-and-regulations.htm,,Paddling
Mammoth Cave,maca,Planning Your River Trip,Over 30 miles of the Green and Nolin Rivers trace through the Mammoth Cave National Park and offer a wealth of recreational opportunities.,,https://www.nps.gov/thingstodo/planning-your-river-trip.htm,,Paddling
Mammoth Cave,maca,Explore the park on Horseback,Mammoth Cave National Park is an exceptional destination for anyone who loves to see the world from the back of a horse.,Maple Springs Trailhead,https://www.nps.gov/thingstodo/explore-the-park-on-horseback.htm,,Horseback Riding
Mammoth Cave,maca,See the Stars,"Since prehistoric times, humans have looked up at the night sky and pondered the wonders of the universe. People have used the stars and planets to navigate, keep track of time, and to connect with other cultures. Regardless of your reason, Mammoth Cave National Park provides an ideal place for stargazing.",,https://www.nps.gov/thingstodo/see-the-stars.htm,,Stargazing
Mammoth Cave,maca,Ride the Big Hollow Trail,Explore the north side of the park on your mountain bike on the only mountain bike trail in the park.,Maple Springs Trailhead,https://www.nps.gov/thingstodo/ride-the-big-hollow-trail.htm,,Biking
Mammoth Cave,maca,Mammoth Cave Railroad Bike and Hike Trail,"Originally opened in 1886 the Mammoth Cave Railroad brought early tourists to Mammoth Cave and other neighboring caves in the area. Today, a portion of the path of the former Mammoth Cave Railroad has been converted into a 9-mile hike and bike trail.",,https://www.nps.gov/thingstodo/mammoth-cave-railroad-bike-and-hike-trail.htm,,Biking
Mammoth Cave,maca,Road Biking,"For visitors wishing to travel to Mammoth Cave National Park on two wheels instead of four, the park roadways offer miles of scenic and forested landscape to enjoy on the ride.",,https://www.nps.gov/thingstodo/road-biking.htm,,Biking
Mammoth Cave,maca,Cave Tours,Join a ranger as you discover the complex history and intricate geology of the worlds longest cave system.,Mammoth Cave Visitor Center,https://www.nps.gov/thingstodo/cave-tours.htm,1-6 Hours,Guided Tours
Mammoth Cave,maca,Take a Ridge-top Walk to Sunset Point,"Visitors to Mammoth Cave National Park Marvel over the Green River Valley while visiting the popular overlook, Sunset Point.",Heritage Trail Trailhead,https://www.nps.gov/thingstodo/heritage-trail.htm,30-60 Minutes,Front-Country Hiking
Mesa Verde,meve,Visit Mesa Verde's Historic Administrative District,Take a walk amid the early park structures that comprise the Historic Administrative District of Mesa Verde National Park. Established in 1987 the historic district comprises structures with architectural designs based in strong indigenous cultural traditions and blend into their environment. The Pueblo Revival style buildings have a unique place in the development of architecture in this country.,You Can Begin at the Chapin Mesa Archeological Museum,https://www.nps.gov/thingstodo/historic-administrative-district.htm,,Self-Guided Tours - Walking
Mesa Verde,meve,Explore the Mesa Top Loop Road,"The 6-mile (10 km) Mesa Top Loop takes you through 700 years of Ancestral Pueblo history. From remains of early pithouses and masonry villages to multi-storied cliff dwellings, the archeological sites along this loop show how early Pueblo architecture evolved. Archeology and Pueblo oral histories shed light on what life may have been like for people who lived, worked, and raised families here for generations.",,https://www.nps.gov/thingstodo/ttd_mesa-top-loop-road.htm,45-60 Minutes,Self-Guided Tours - Auto
Mount Rainier,mora,Climbing Mount Rainier,"Mount Rainier, the most heavily glaciated peak in the contiguous United States, offers an exciting challenge to the mountaineer. Climbers must be in excellent physical condition and well prepared. Learn more about the requirements for climbing Mount Rainier.",,https://www.nps.gov/thingstodo/climbing-mount-rainier.htm,3-4 Days,Mountain Climbing
Mount Rainier,mora,Hike to Silver Falls,"Enjoy a moderate, family-friendly loop hike through the forest to a beautiful waterfall along the Ohanapecosh River.",Ohanapecosh Campground,https://www.nps.gov/thingstodo/hike-to-silver-falls.htm,2 Hours,Hiking
Mount Rainier,mora,Enjoy a Winter Wonderland at Paradise,"Winter brings into focus a frosty view of the mountain. An abundance of snow creates a winter recreation paradise, but also brings the challenges of icy, snowy roads. The road to Paradise is plowed, when possible, to allow access. Spend hours at Paradise or add a stop in Longmire to make a full day of winter fun.",Paradise,https://www.nps.gov/thingstodo/enjoy-a-winter-wonderland-at-paradise.htm,2-6 Hours,Snowshoeing
Mount Rainier,mora,Explore Waterfalls from Longmire to Paradise,This tour is a great opportunity to see four of Mount Rainier's stunning waterfalls between Longmire and Paradise without taking on any long or strenuous trails.,,https://www.nps.gov/thingstodo/explore-waterfalls-from-longmire-to-paradise.htm,2-4 Hours,Scenic Driving
Mount Rainier,mora,Hike to Shriner Peak Fire Lookout,Embark on a strenuous hike up to a historic fire lookout with adjacent backcountry camping sites and enjoy views of Mount Rainier and the surrounding valley.,Shriner Peak Trailhead,https://www.nps.gov/thingstodo/hike-to-shriner-peak-fire-lookout.htm,5-6 Hours,Hiking
Mount Rainier,mora,Hike Rampart Ridge,"This loop trail explores the forest around Longmire, with glimpses of Mount Rainier and the Nisqually River Valley.",Rampart Ridge Trail,https://www.nps.gov/thingstodo/hike-rampart-ridge.htm,2-3 Hours,Hiking
Mount Rainier,mora,Hike to Gobblers Knob Fire Lookout,Hike to the historic Gobblers Knob Fire Lookout perched on a rocky outcrop above Lake George.,Westside Road,https://www.nps.gov/thingstodo/hike-to-gobblers-knob-fire-lookout.htm,6-7 Hours,Hiking
Mount Rainier,mora,Hike to Bench and Snow Lakes,Enjoy a short hike to picturesque Bench and Snow Lakes with views of Mount Rainier and the Tatoosh Range.,1.5 miles east of Reflection Lakes,https://www.nps.gov/thingstodo/hike-to-bench-and-snow-lakes.htm,2 Hours,Hiking
Mount Rainier,mora,Hike to Burroughs Mountain,Hike the Burroughs Mountain Trail for outstanding mountain views and to visit the most accessible tundra in the Cascade Range.,Sunrise,https://www.nps.gov/thingstodo/hike-to-burroughs-mountain.htm,3-6 Hours,Hiking
Mount Rainier,mora,Beginner's Guide to Snowshoeing,Mount Rainier National Park is a great place for beginner and experienced snowshoers to explore the winter landscape.,Longmire and Paradise Areas,https://www.nps.gov/thingstodo/beginner-s-guide-to-snowshoeing.htm,1-6 Hours,Snowshoeing
Mount Rainier,mora,Day Hiking at Mount Rainier National Park,"Looking for easy and enjoyable trails that the whole family can experience together? Consider the following trails in the Longmire, Paradise, Ohanapecosh, Sunrise, and Carbon River/Mowich areas of Mount Rainier National Park. These day hikes range from short strolls to longer trails through the wilderness.",Park-wide,https://www.nps.gov/thingstodo/day-hiking-at-mount-rainier-national-park.htm,2-8 Hours,Hiking
Mount Rainier,mora,Hike Emmons Moraine Trail,Enjoy a short hike from the White River Campground through the forest to a view of the Emmons Glacier and a beautiful turquoise lake colored by glacial silt.,White River Campground,https://www.nps.gov/thingstodo/hike-emmons-moraine-trail.htm,1-2 Hours,Hiking
Mount Rainier,mora,Hike to Spray Falls,Enjoy a short hike from Mowich Lake to a large cascading waterfall fed by a glacier.,Spray Park Trail,https://www.nps.gov/thingstodo/hike-to-spray-falls.htm,2-3 Hours,Hiking
Mount Rainier,mora,Camping at Mount Rainier,"Enjoy an extended, relaxing visit to Mount Rainier in one of the park's campgrounds.","Cougar Rock Campground, Ohanapecosh Campground, White River Campground",https://www.nps.gov/thingstodo/camping-at-mount-rainier.htm,,Car or Front Country Camping
Mount Rainier,mora,Explore Tipsoo Lake,Interested in exploring Tipsoo Lake but don't know what to do? This list should help you find the right activity.,Tipsoo Lake,https://www.nps.gov/thingstodo/explore-tipsoo-lake.htm,0-4 Hours,Hiking
Mount Rainier,mora,Hike Nisqually Vista Trail,"The easy Nisqually Vista trail offers stunning year-round views of Mount Rainier, the Nisqually Glacier, and the Tatoosh mountain range as well as seasonal delights, such as summer wildflowers and fall foliage.",Nisqually Vista Trail,https://www.nps.gov/thingstodo/hike-nisqually-vista-trail.htm,45-60 Minutes,Hiking
Mount Rainier,mora,Visit the 10th Mountain Division Memorial,Take a short walk up the Skyline Trail to visit the 10th Mountain Division Memorial which honors the U.S. Army Troops who trained at Paradise during World War II.,Paradise,https://www.nps.gov/thingstodo/visit-the-10th-mountain-division-memorial.htm,30-60 Minutes,Museum Exhibits
Mount Rainier,mora,Star Gazing at Sunrise,Come explore the parks after dark! Star gazing is a great way to end a long day of hiking and exploring the park. The Sunrise area is a perfect spot for star gazing. There are several ways to view the stars at sunrise from staying in the parking lot to hiking on trails. There is something for everyone.,Sunrise Area,https://www.nps.gov/thingstodo/star-gazing-at-sunrise.htm,30-120 Minutes,Stargazing
Mount Rainier,mora,Longmire Historic District Walking Tour,"At Mount Rainier, designers selected massive logs and glacial boulders as the building materials best suited for integrating new structures with their natural settings. This style of architecture, known as ""National Park Service Rustic"", can be seen throughout the Longmire District on this walking tour.",Longmire Historic District,https://www.nps.gov/thingstodo/longmire-historic-district-walking-tour.htm,60 Minutes,Self-Guided Tours - Walking
Mount Rainier,mora,Visit the Valor Memorial at Longmire,Visit the Valor Memorial at Longmire to honor the Mount Rainier National Park Rangers who made the ultimate sacrifice.,Valor Memorial,https://www.nps.gov/thingstodo/visit-the-valor-memorial-at-longmire.htm,5-10 Minutes,Museum Exhibits
Mount Rainier,mora,Hike and Bike Westside Road in Mount Rainier,"Hike or bike Westside Road through a dynamic landscape that is evidence of outburst floods that closed this portion of road to public vehicle traffic. Hike the trails that lead off this road lead to meadows, views of glaciers, and historic patrol cabins.",Westside Road at Dry Creek,https://www.nps.gov/thingstodo/hike-and-bike-westside-road.htm,,Biking
Mount Rainier,mora,Explore Carbon River in the Winter,"Discover Carbon River, in the beautiful northwest corner of Mount Rainier National Park, where you can hike, bike, or snowshoe during the winter.",Carbon River,https://www.nps.gov/thingstodo/explore-carbon-river-in-the-winter.htm,0-12 Hours,Hiking
Mount Rainier,mora,Explore Longmire in Winter,Make a day of it by visiting in Longmire in winter. Hike or snowshoe through the forest with views of Mount Rainier and bubbling mineral springs. Explore the Longmire Historic District and warm up with a hot meal in the National Park Inn.,Longmire,https://www.nps.gov/thingstodo/explore-longmire-in-winter.htm,2-4 Hours,Snowshoeing
Mount Rainier,mora,Paddle Sports at Mowich Lake,"Paddle sports offer a unique opportunity to get out on the water and experience wilderness lakes that are scattered across Mount Rainier National Park. Mowich Lake is the largest lake in the park and is one of the easiest to access, though still challenging.",Mowich Lake,https://www.nps.gov/thingstodo/paddle-sports-at-mowich-lake.htm,2-8 Hours,Boating
